dialog_id,speaker,utterance_id,text
16377,customer,18,Pickup.
16377,agent,19,"All set, thank you."
16377,customer,20,Thanks.
16378,agent,0,"Thanks for calling, how can I help?"
16378,customer,1,"Hey, can I order some food?"
16378,customer,2,I'll take the bibimbap.
16378,agent,3,Anything else?
16378,customer,4,Let me do the bulgogi.
16378,agent,5,No problem.
16378,customer,6,I think that's it.
16378,agent,7,Pickup or delivery?
16378,customer,8,Delivery.
16378,agent,9,Thanks for calling.
16378,customer,10,Thanks.
16379,agent,0,Thanks for calling in.
16379,customer,1,"Hello, I need to order dinner."
16379,customer,2,I'll take the biryani.
16379,agent,3,Next item?
16379,customer,4,Can I get one chicken tikka masala?
16379,agent,5,Got it.
16379,agent,6,Go ahead.
16379,customer,7,Can I get one butter chicken?
16379,agent,8,All right.
16379,customer,9,I think that's it.
16379,agent,10,Is this for pickup or delivery?
16379,customer,11,Delivery.
16379,agent,12,You're all set.
16379,customer,13,Thanks.
16380,agent,0,"Hello, taking orders."
16380,customer,1,"Hey, can I order some food?"
16380,customer,2,Let me do the hummus and pita.
16380,agent,3,Got it.
16380,agent,4,Anything else?
16380,customer,5,I'll take the gyro platter.
16380,agent,6,No problem.
16380,agent,7,Go ahead.
16380,customer,8,Let me do the chicken shawarma.
16380,agent,9,Got it.
16380,customer,10,That's all.
16380,agent,11,Pickup or delivery?
16380,customer,12,Delivery.
16380,agent,13,Thanks for calling.
16380,customer,14,Thanks.
16381,agent,0,"Hello, taking orders."
16381,customer,1,"Hey, can I order some food?"
16381,customer,2,Let me do the lomo saltado.
16381,agent,3,What else?
16381,customer,4,Let me do the empanadas.
16381,agent,5,Sure.
16381,customer,6,I think that's it.
16381,agent,7,Pickup or delivery?
16381,customer,8,Delivery.
16381,agent,9,Thanks for calling.
16381,customer,10,Thanks.
16382,agent,0,Thanks for calling in.
16382,customer,1,"Hello, I need to order dinner."
16382,customer,2,Can I get one falafel wrap?
16382,agent,3,No problem.
16382,agent,4,What else?
16382,customer,5,Let me do the chicken shawarma.
16382,agent,6,Got it.
16382,agent,7,What else?
16382,customer,8,Can I get one gyro platter?
16382,agent,9,Got it.
16382,agent,10,Go ahead.
16382,customer,11,I'll take the hummus and pita.
16382,agent,12,Sure.
16382,agent,13,Go ahead.
16382,customer,14,I think that's it.
16382,agent,15,Pickup or delivery?
16382,customer,16,Pickup.
16382,agent,17,Thanks for calling.
16382,customer,18,Thanks.
16383,agent,0,"Good evening, what can I get started for you?"
16383,customer,1,"Hello, I need to order dinner."
16383,customer,2,Let me do the salmon nigiri.
16383,agent,3,Okay.
16383,agent,4,Go ahead.
16383,customer,5,I'll take the gyoza.
16383,agent,6,No problem.
16383,agent,7,Next item?
16383,customer,8,Let me do the tonkotsu ramen.
16383,agent,9,What else?
16383,customer,10,Let me do the spicy tuna roll.
16383,agent,11,No problem.
16383,customer,12,I'll take the chicken teriyaki.
16383,agent,13,Next item?
16383,customer,14,That's everything.
16383,agent,15,Is this for pickup or delivery?
16383,customer,16,Delivery.
16383,agent,17,You're all set.
16383,customer,18,Thanks.
16384,agent,0,Thanks for calling in.
16384,customer,1,"Hi there, can I order for pickup?"
16384,customer,2,Can I get one cheeseburger?
16384,agent,3,Got it.
16384,agent,4,Anything else?
16384,customer,5,Let me do the grilled cheese.
16384,customer,6,That's all.
16384,agent,7,Is this for pickup or delivery?
16384,customer,8,Delivery.
16384,agent,9,"All set, thank you."
16384,customer,10,Thanks.
16385,agent,0,"Good evening, what can I get started for you?"
16385,customer,1,"Hey, can I order some food?"
16385,customer,2,I'll take the hummus and pita.
16385,agent,3,Got it.
16385,customer,4,I'll take the chicken shawarma.
16385,agent,5,Sure.
16385,agent,6,Anything else?
16385,customer,7,I'll take the falafel wrap.
16385,agent,8,Got it.
16385,customer,9,I think that's it.
16385,agent,10,Is this for pickup or delivery?
16385,customer,11,Delivery.
16385,agent,12,We'll get that started.
16385,customer,13,Thanks.
16386,agent,0,Thanks for calling in.
16386,customer,1,"Hi, I'd like to place an order."
16386,customer,2,Can I get one chicken shawarma?
16386,agent,3,Okay.
16386,customer,4,Let me do the gyro platter.
16386,agent,5,Sure.
16386,customer,6,I'll take the falafel wrap.
16386,agent,7,Got it.
16386,agent,8,Next item?
16386,customer,9,Let me do the hummus and pita.
16386,customer,10,That's all.
16386,agent,11,Is this for pickup or delivery?
16386,customer,12,Delivery.
16386,agent,13,You're all set.
16386,customer,14,Thanks.
16387,agent,0,"Hello, taking orders."
16387,customer,1,"Hello, I need to order dinner."
16387,customer,2,Can I get one hummus and pita?
16387,agent,3,Sure.
16387,agent,4,Anything else?
16387,customer,5,Let me do the gyro platter.
16387,agent,6,Okay.
16387,agent,7,Go ahead.
16387,customer,8,Let me do the falafel wrap.
16387,agent,9,Okay.
16387,customer,10,I'll take the chicken shawarma.
16387,agent,11,Go ahead.
16387,customer,12,I think that's it.
16387,agent,13,Pickup or delivery?
16387,customer,14,Delivery.
16387,agent,15,We'll get that started.
16387,customer,16,Thanks.
16388,agent,0,"Thanks for calling, how can I help?"
16388,customer,1,"Hi, I'd like to place an order."
16388,customer,2,Can I get one chicken tikka masala?
16388,agent,3,Okay.
16388,agent,4,Next item?
16388,customer,5,Can I get one biryani?
16388,agent,6,No problem.
16388,agent,7,Next item?
16388,customer,8,Can I get one naan?
16388,agent,9,All right.
16388,customer,10,Let me do the palak paneer.
16388,agent,11,What else?
16388,customer,12,I'll take the butter chicken.
16388,agent,13,Sure.
16388,agent,14,Next item?
16388,customer,15,That's everything.
16388,agent,16,Pickup or delivery?
16388,customer,17,Delivery.
16388,agent,18,Thanks for calling.
16388,customer,19,Thanks.
16389,agent,0,"Thanks for calling, how can I help?"
16389,customer,1,"Hi, I'd like to place an order."
16389,customer,2,Let me do the lo mein.
16389,agent,3,Sure.
16389,agent,4,Go ahead.
16389,customer,5,Can I get one general tso chicken?
16389,agent,6,What else?
16389,customer,7,Let me do the beef with broccoli.
16389,agent,8,All right.
16389,customer,9,I'll take the sesame chicken.
16389,agent,10,Got it.
16389,customer,11,I think that's it.
16389,agent,12,Is this for pickup or delivery?
16389,customer,13,Pickup.
16389,agent,14,Thanks for calling.
16389,customer,15,Thanks.
16390,agent,0,"Hello, taking orders."
16390,customer,1,"Hi, I'd like to place an order."
16390,customer,2,Can I get one chicken teriyaki?
16390,agent,3,Go ahead.
16390,customer,4,I'll take the tonkotsu ramen.
16390,agent,5,No problem.
16390,agent,6,Go ahead.
16390,customer,7,I'll take the gyoza.
16390,agent,8,All right.
16390,customer,9,Let me do the salmon nigiri.
16390,agent,10,Got it.
16390,agent,11,Go ahead.
16390,customer,12,Let me do the spicy tuna roll.
16390,agent,13,Sure.
16390,customer,14,I think that's it.
16390,agent,15,Pickup or delivery?
16390,customer,16,Pickup.
16390,agent,17,We'll get that started.
16390,customer,18,Thanks.
16391,agent,0,"Good evening, what can I get started for you?"
16391,customer,1,"Hi there, can I order for pickup?"
16391,customer,2,Let me do the chicken shawarma.
16391,agent,3,What else?
16391,customer,4,Let me do the hummus and pita.
16391,agent,5,Okay.
16391,customer,6,I'll take the falafel wrap.
16391,agent,7,Got it.
16391,agent,8,Go ahead.
16391,customer,9,I'll take the gyro platter.
16391,agent,10,No problem.
16391,agent,11,Go ahead.
16391,customer,12,That's everything.
16391,agent,13,Pickup or delivery?
16391,customer,14,Delivery.
16391,agent,15,You're all set.
16391,customer,16,Thanks.
16392,agent,0,"Good evening, what can I get started for you?"
16392,customer,1,"Hello, I need to order dinner."
16392,customer,2,Let me do the bacon burger.
16392,agent,3,What else?
16392,customer,4,I'll take the cheeseburger.
16392,agent,5,Sure.
16392,agent,6,Next item?
16392,customer,7,Can I get one club sandwich?
16392,agent,8,Sure.
16392,agent,9,Anything else?
16392,customer,10,Let me do the milkshake.
16392,agent,11,Go ahead.
16392,customer,12,I'll take the grilled cheese.
16392,agent,13,Anything else?
16392,customer,14,Can I get one fries?
16392,agent,15,Okay.
16392,customer,16,I think that's it.
16392,agent,17,Pickup or delivery?
16392,customer,18,Delivery.
16392,agent,19,Thanks for calling.
16392,customer,20,Thanks.
16393,agent,0,Thanks for calling in.
16393,customer,1,"Hey, can I order some food?"
16393,customer,2,I'll take the milkshake.
16393,agent,3,Sure.
16393,agent,4,Next item?
16393,customer,5,I'll take the bacon burger.
16393,agent,6,No problem.
16393,customer,7,That's all.
16393,agent,8,Is this for pickup or delivery?
16393,customer,9,Pickup.
16393,agent,10,Thanks for calling.
16393,customer,11,Thanks.
16394,agent,0,"Thanks for calling, how can I help?"
16394,customer,1,"Hi there, can I order for pickup?"
16394,customer,2,Let me do the milkshake.
16394,agent,3,No problem.
16394,agent,4,What else?
16394,customer,5,I'll take the bacon burger.
16394,agent,6,Anything else?
16394,customer,7,Can I get one grilled cheese?
16394,agent,8,Sure.
16394,customer,9,That's all.
16394,agent,10,Is this for pickup or delivery?
16394,customer,11,Pickup.
16394,agent,12,"All set, thank you."
16394,customer,13,Thanks.
16395,agent,0,"Good evening, what can I get started for you?"
16395,customer,1,"Hello, I need to order dinner."
16395,customer,2,Let me do the pad thai.
16395,agent,3,No problem.
16395,agent,4,Anything else?
16395,customer,5,Can I get one drunken noodles?
16395,agent,6,All right.
16395,agent,7,Anything else?
16395,customer,8,Can I get one thai fried rice?
16395,agent,9,All right.
16395,agent,10,Next item?
16395,customer,11,Let me do the green curry.
16395,agent,12,No problem.
16395,agent,13,What else?
16395,customer,14,I'll take the panang curry.
16395,agent,15,No problem.
16395,agent,16,Anything else?
16395,customer,17,That's all.
16395,agent,18,Pickup or delivery?
16395,customer,19,Pickup.
16395,agent,20,You're all set.
16395,customer,21,Thanks.
16396,agent,0,"Hello, taking orders."
16396,customer,1,"Hey, can I order some food?"
16396,customer,2,Can I get one bulgogi?
16396,agent,3,No problem.
16396,agent,4,Next item?
16396,customer,5,Let me do the bibimbap.
16396,agent,6,Anything else?
16396,customer,7,I'll take the korean fried chicken.
16396,agent,8,All right.
16396,customer,9,I think that's it.
16396,agent,10,Pickup or delivery?
16396,customer,11,Delivery.
16396,agent,12,Thanks for calling.
16396,customer,13,Thanks.
16397,agent,0,"Hello, taking orders."
16397,customer,1,"Hey, can I order some food?"
16397,customer,2,Let me do the pad thai.
16397,agent,3,Anything else?
16397,customer,4,Can I get one green curry?
16397,agent,5,Okay.
16397,customer,6,Can I get one drunken noodles?
16397,agent,7,No problem.
16397,agent,8,Next item?
16397,customer,9,I'll take the thai fried rice.
16397,agent,10,All right.
16397,customer,11,Let me do the panang curry.
16397,agent,12,No problem.
16397,agent,13,Anything else?
16397,customer,14,That's all.
16397,agent,15,Is this for pickup or delivery?
16397,customer,16,Pickup.
16397,agent,17,"All set, thank you."
16397,customer,18,Thanks.
16398,agent,0,"Good evening, what can I get started for you?"
16398,customer,1,"Hi, I'd like to place an order."
16398,customer,2,Let me do the salmon nigiri.
16398,agent,3,No problem.
16398,agent,4,Anything else?
16398,customer,5,Can I get one spicy tuna roll?
16398,agent,6,Sure.
16398,customer,7,That's everything.
16398,agent,8,Pickup or delivery?
16398,customer,9,Delivery.
16398,agent,10,"All set, thank you."
16398,customer,11,Thanks.
16399,agent,0,"Good evening, what can I get started for you?"
16399,customer,1,"Hey, can I order some food?"
16399,customer,2,Let me do the chicken teriyaki.
16399,agent,3,No problem.
16399,agent,4,What else?
16399,customer,5,I'll take the tonkotsu ramen.
16399,agent,6,All right.
16399,customer,7,That's everything.
16399,agent,8,Is this for pickup or delivery?
16399,customer,9,Pickup.
16399,agent,10,We'll get that started.
16399,customer,11,Thanks.
16400,agent,0,Thanks for calling in.
16400,customer,1,"Hi, I'd like to place an order."
16400,customer,2,Can I get one butter chicken?
16400,agent,3,Got it.
16400,customer,4,Can I get one palak paneer?
16400,agent,5,No problem.
16400,agent,6,What else?
16400,customer,7,Can I get one naan?
16400,agent,8,Sure.
16400,agent,9,Anything else?
16400,customer,10,Let me do the chicken tikka masala.
16400,agent,11,Sure.
16400,agent,12,Next item?
16400,customer,13,Can I get one biryani?
16400,agent,14,Sure.
16400,agent,15,What else?
16400,customer,16,That's all.
16400,agent,17,Is this for pickup or delivery?
16400,customer,18,Pickup.
16400,agent,19,You're all set.
16400,customer,20,Thanks.
16401,agent,0,Thanks for calling in.
16401,customer,1,"Hey, can I order some food?"
16401,customer,2,Let me do the biryani.
16401,agent,3,Sure.
16401,agent,4,Anything else?
16401,customer,5,I'll take the butter chicken.
16401,agent,6,No problem.
16401,agent,7,Next item?
16401,customer,8,Let me do the palak paneer.
16401,agent,9,Got it.
16401,agent,10,What else?
16401,customer,11,I'll take the chicken tikka masala.
16401,agent,12,Anything else?
16401,customer,13,Can I get one naan?
16401,agent,14,Got it.
16401,customer,15,I think that's it.
16401,agent,16,Pickup or delivery?
16401,customer,17,Delivery.
16401,agent,18,We'll get that started.
16401,customer,19,Thanks.
16402,agent,0,"Good evening, what can I get started for you?"
16402,customer,1,"Hey, can I order some food?"
16402,customer,2,Let me do the lomo saltado.
16402,agent,3,Okay.
16402,customer,4,I'll take the pollo a la brasa.
16402,agent,5,What else?
16402,customer,6,Can I get one arepas?
16402,agent,7,No problem.
16402,agent,8,What else?
16402,customer,9,Can I get one empanadas?
16402,agent,10,Okay.
16402,agent,11,Anything else?
16402,customer,12,That's all.
16402,agent,13,Pickup or delivery?
16402,customer,14,Pickup.
16402,agent,15,You're all set.
16402,customer,16,Thanks.
16403,agent,0,"Thanks for calling, how can I help?"
16403,customer,1,"Hi there, can I order for pickup?"
16403,customer,2,Can I get one chicken tikka masala?
16403,agent,3,What else?
16403,customer,4,Can I get one butter chicken?
16403,agent,5,Sure.
16403,agent,6,What else?
16403,customer,7,Can I get one biryani?
16403,agent,8,Okay.
16403,agent,9,Anything else?
16403,customer,10,I'll take the naan.
16403,agent,11,Okay.
16403,customer,12,I'll take the palak paneer.
16403,customer,13,I think that's it.
16403,agent,14,Is this for pickup or delivery?
16403,customer,15,Delivery.
16403,agent,16,You're all set.
16403,customer,17,Thanks.
16404,agent,0,"Thanks for calling, how can I help?"
16404,customer,1,"Hi, I'd like to place an order."
16404,customer,2,Can I get one bacon burger?
16404,agent,3,All right.
16404,agent,4,Go ahead.
16404,customer,5,I'll take the milkshake.
16404,agent,6,Got it.
16404,customer,7,That's everything.
16404,agent,8,Is this for pickup or delivery?
16404,customer,9,Pickup.
16404,agent,10,Thanks for calling.
16404,customer,11,Thanks.
16405,agent,0,"Thanks for calling, how can I help?"
16405,customer,1,"Hey, can I order some food?"
16405,customer,2,Let me do the meat lovers pizza.
16405,agent,3,Okay.
16405,agent,4,What else?
16405,customer,5,I'll take the calzone.
16405,agent,6,All right.
16405,agent,7,Next item?
16405,customer,8,I'll take the large cheese pizza.
16405,agent,9,Okay.
16405,agent,10,What else?
16405,customer,11,Can I get one veggie pizza?
16405,agent,12,All right.
16405,agent,13,Next item?
16405,customer,14,I'll take the garlic knots.
16405,agent,15,All right.
16405,customer,16,That's all.
16405,agent,17,Pickup or delivery?
16405,customer,18,Delivery.
16405,agent,19,"All set, thank you."
16405,customer,20,Thanks.
16406,agent,0,"Thanks for calling, how can I help?"
16406,customer,1,"Hi there, can I order for pickup?"
16406,customer,2,Can I get one thai fried rice?
16406,agent,3,All right.
16406,agent,4,Go ahead.
16406,customer,5,I'll take the drunken noodles.
16406,agent,6,Got it.
16406,agent,7,What else?
16406,customer,8,Let me do the green curry.
16406,agent,9,Okay.
16406,agent,10,Anything else?
16406,customer,11,Let me do the pad thai.
16406,agent,12,No problem.
16406,customer,13,I think that's it.
16406,agent,14,Is this for pickup or delivery?
16406,customer,15,Pickup.
16406,agent,16,"All set, thank you."
16406,customer,17,Thanks.
16407,agent,0,"Hello, taking orders."
16407,customer,1,"Hi there, can I order for pickup?"
16407,customer,2,Let me do the cheeseburger.
16407,agent,3,No problem.
16407,agent,4,Go ahead.
16407,customer,5,Can I get one club sandwich?
16407,agent,6,Okay.
16407,agent,7,Next item?
16407,customer,8,I'll take the fries.
16407,agent,9,Okay.
16407,agent,10,Next item?
16407,customer,11,I'll take the grilled cheese.
16407,agent,12,No problem.
16407,customer,13,I'll take the milkshake.
16407,agent,14,No problem.
16407,customer,15,Can I get one bacon burger?
16407,agent,16,Okay.
16407,customer,17,I think that's it.
16407,agent,18,Is this for pickup or delivery?
16407,customer,19,Delivery.
16407,agent,20,You're all set.
16407,customer,21,Thanks.
16408,agent,0,"Hello, taking orders."
16408,customer,1,"Hey, can I order some food?"
16408,customer,2,I'll take the fried rice.
16408,agent,3,Got it.
16408,agent,4,Next item?
16408,customer,5,Let me do the lo mein.
16408,agent,6,All right.
16408,customer,7,That's all.
16408,agent,8,Is this for pickup or delivery?
16408,customer,9,Delivery.
16408,agent,10,We'll get that started.
16408,customer,11,Thanks.
16409,agent,0,"Hello, taking orders."
16409,customer,1,"Hey, can I order some food?"
16409,customer,2,Let me do the gyro platter.
16409,agent,3,All right.
16409,agent,4,Anything else?
16409,customer,5,Let me do the chicken shawarma.
16409,agent,6,What else?
16409,customer,7,I'll take the hummus and pita.
16409,agent,8,Sure.
16409,agent,9,Next item?
16409,customer,10,I'll take the falafel wrap.
16409,agent,11,All right.
16409,agent,12,Next item?
16409,customer,13,I think that's it.
16409,agent,14,Is this for pickup or delivery?
16409,customer,15,Pickup.
16409,agent,16,"All set, thank you."
16409,customer,17,Thanks.
16410,agent,0,Thanks for calling in.
16410,customer,1,"Hi, I'd like to place an order."
16410,customer,2,I'll take the lomo saltado.
16410,agent,3,All right.
16410,agent,4,Go ahead.
16410,customer,5,I'll take the arepas.
16410,customer,6,Can I get one empanadas?
16410,agent,7,Got it.
16410,customer,8,That's everything.
16410,agent,9,Pickup or delivery?
16410,customer,10,Pickup.
16410,agent,11,"All set, thank you."
16410,customer,12,Thanks.
16411,agent,0,"Hello, taking orders."
16411,customer,1,"Hi there, can I order for pickup?"
16411,customer,2,I'll take the enchiladas.
16411,agent,3,Sure.
16411,agent,4,Go ahead.
16411,customer,5,Can I get one guacamole?
16411,agent,6,Got it.
16411,customer,7,I'll take the steak burrito.
16411,agent,8,All right.
16411,agent,9,What else?
16411,customer,10,I'll take the nachos.
16411,agent,11,Got it.
16411,agent,12,Anything else?
16411,customer,13,I'll take the chicken tacos.
16411,agent,14,Okay.
16411,agent,15,What else?
16411,customer,16,Let me do the quesadilla.
16411,customer,17,That's all.
16411,agent,18,Is this for pickup or delivery?
16411,customer,19,Delivery.
16411,agent,20,You're all set.
16411,customer,21,Thanks.
16412,agent,0,"Thanks for calling, how can I help?"
16412,customer,1,"Hi there, can I order for pickup?"
16412,customer,2,I'll take the steak burrito.
16412,agent,3,Anything else?
16412,customer,4,Can I get one guacamole?
16412,agent,5,Okay.
16412,agent,6,Go ahead.
16412,customer,7,Can I get one nachos?
16412,agent,8,Okay.
16412,customer,9,Can I get one quesadilla?
16412,agent,10,Sure.
16412,customer,11,That's everything.
16412,agent,12,Is this for pickup or delivery?
16412,customer,13,Pickup.
16412,agent,14,You're all set.
16412,customer,15,Thanks.
16413,agent,0,"Hello, taking orders."
16413,customer,1,"Hey, can I order some food?"
16413,customer,2,Can I get one lomo saltado?
16413,agent,3,Sure.
16413,customer,4,I'll take the arepas.
16413,agent,5,Okay.
16413,customer,6,I think that's it.
16413,agent,7,Is this for pickup or delivery?
16413,customer,8,Pickup.
16413,agent,9,You're all set.
16413,customer,10,Thanks.
16414,agent,0,"Hello, taking orders."
16414,customer,1,"Hi there, can I order for pickup?"
16414,customer,2,Let me do the green curry.
16414,agent,3,All right.
16414,customer,4,Let me do the panang curry.
16414,agent,5,Sure.
16414,agent,6,Next item?
16414,customer,7,Can I get one pad thai?
16414,agent,8,Okay.
16414,customer,9,I think that's it.
16414,agent,10,Pickup or delivery?
16414,customer,11,Delivery.
16414,agent,12,We'll get that started.
16414,customer,13,Thanks.
16415,agent,0,Thanks for calling in.
16415,customer,1,"Hello, I need to order dinner."
16415,customer,2,I'll take the chicken teriyaki.
16415,agent,3,Sure.
16415,agent,4,Anything else?
16415,customer,5,Can I get one gyoza?
16415,agent,6,Got it.
16415,agent,7,Go ahead.
16415,customer,8,Can I get one spicy tuna roll?
16415,agent,9,All right.
16415,agent,10,Go ahead.
16415,customer,11,Let me do the tonkotsu ramen.
16415,agent,12,All right.
16415,customer,13,That's all.
16415,agent,14,Is this for pickup or delivery?
16415,customer,15,Pickup.
16415,agent,16,You're all set.
16415,customer,17,Thanks.
16416,agent,0,Thanks for calling in.
16416,customer,1,"Hey, can I order some food?"
16416,customer,2,Let me do the garlic knots.
16416,agent,3,Okay.
16416,customer,4,Let me do the veggie pizza.
16416,agent,5,Okay.
16416,customer,6,I'll take the large cheese pizza.
16416,agent,7,All right.
16416,agent,8,Go ahead.
16416,customer,9,Can I get one calzone?
16416,agent,10,Anything else?
16416,customer,11,Can I get one meat lovers pizza?
16416,agent,12,Okay.
16416,customer,13,That's everything.
16416,agent,14,Is this for pickup or delivery?
16416,customer,15,Pickup.
16416,agent,16,"All set, thank you."
16416,customer,17,Thanks.
16417,agent,0,"Thanks for calling, how can I help?"
16417,customer,1,"Hi there, can I order for pickup?"
16417,customer,2,I'll take the pollo a la brasa.
16417,agent,3,No problem.
16417,agent,4,Next item?
16417,customer,5,Can I get one lomo saltado?
16417,agent,6,Okay.
16417,agent,7,Anything else?
16417,customer,8,Can I get one empanadas?
16417,agent,9,Sure.
16417,customer,10,I'll take the arepas.
16417,agent,11,No problem.
16417,customer,12,That's everything.
16417,agent,13,Is this for pickup or delivery?
16417,customer,14,Pickup.
16417,agent,15,"All set, thank you."
16417,customer,16,Thanks.
16418,agent,0,"Good evening, what can I get started for you?"
16418,customer,1,"Hello, I need to order dinner."
16418,customer,2,Let me do the palak paneer.
16418,agent,3,No problem.
16418,agent,4,Next item?
16418,customer,5,Can I get one chicken tikka masala?
16418,agent,6,Got it.
16418,customer,7,I think that's it.
16418,agent,8,Is this for pickup or delivery?
16418,customer,9,Pickup.
16418,agent,10,Thanks for calling.
16418,customer,11,Thanks.
16419,agent,0,Thanks for calling in.
16419,customer,1,"Hello, I need to order dinner."
16419,customer,2,I'll take the tonkotsu ramen.
16419,agent,3,No problem.
16419,agent,4,Go ahead.
16419,customer,5,Let me do the chicken teriyaki.
16419,agent,6,All right.
16419,agent,7,Next item?
16419,customer,8,I'll take the spicy tuna roll.
16419,agent,9,Okay.
16419,agent,10,Anything else?
16419,customer,11,Let me do the gyoza.
16419,agent,12,No problem.
16419,agent,13,Anything else?
16419,customer,14,Can I get one salmon nigiri?
16419,agent,15,Okay.
16419,customer,16,I think that's it.
16419,agent,17,Is this for pickup or delivery?
16419,customer,18,Pickup.
16419,agent,19,"All set, thank you."
16419,customer,20,Thanks.
16420,agent,0,"Hello, taking orders."
16420,customer,1,"Hello, I need to order dinner."
16420,customer,2,I'll take the meat lovers pizza.
16420,agent,3,Got it.
16420,agent,4,What else?
16420,customer,5,Let me do the calzone.
16420,agent,6,All right.
16420,agent,7,Go ahead.
16420,customer,8,I'll take the garlic knots.
16420,customer,9,I'll take the large cheese pizza.
16420,customer,10,I'll take the veggie pizza.
16420,agent,11,Got it.
16420,agent,12,What else?
16420,customer,13,Let me do the pepperoni pizza.
16420,agent,14,Sure.
16420,customer,15,That's all.
16420,agent,16,Pickup or delivery?
16420,customer,17,Delivery.
16420,agent,18,We'll get that started.
16420,customer,19,Thanks.
16421,agent,0,Thanks for calling in.
16421,customer,1,"Hello, I need to order dinner."
16421,customer,2,Let me do the bacon burger.
16421,agent,3,Got it.
16421,customer,4,Can I get one milkshake?
16421,agent,5,All right.
16421,agent,6,Go ahead.
16421,customer,7,I'll take the cheeseburger.
16421,agent,8,All right.
16421,customer,9,I think that's it.
16421,agent,10,Is this for pickup or delivery?
16421,customer,11,Delivery.
16421,agent,12,"All set, thank you."
16421,customer,13,Thanks.
16422,agent,0,"Thanks for calling, how can I help?"
16422,customer,1,"Hello, I need to order dinner."
16422,customer,2,I'll take the nachos.
16422,agent,3,No problem.
16422,customer,4,Let me do the guacamole.
16422,agent,5,Sure.
16422,customer,6,I'll take the chicken tacos.
16422,agent,7,Go ahead.
16422,customer,8,Can I get one enchiladas?
16422,agent,9,Got it.
16422,agent,10,Next item?
16422,customer,11,Can I get one steak burrito?
16422,agent,12,Got it.
16422,agent,13,Go ahead.
16422,customer,14,Can I get one quesadilla?
16422,agent,15,No problem.
16422,customer,16,I think that's it.
16422,agent,17,Pickup or delivery?
16422,customer,18,Pickup.
16422,agent,19,Thanks for calling.
16422,customer,20,Thanks.
16423,agent,0,"Hello, taking orders."
16423,customer,1,"Hello, I need to order dinner."
16423,customer,2,Let me do the gyoza.
16423,agent,3,Okay.
16423,agent,4,What else?
16423,customer,5,Let me do the salmon nigiri.
16423,agent,6,Next item?
16423,customer,7,Let me do the spicy tuna roll.
16423,agent,8,Okay.
16423,customer,9,I think that's it.
16423,agent,10,Pickup or delivery?
16423,customer,11,Delivery.
16423,agent,12,You're all set.
16423,customer,13,Thanks.
16424,agent,0,"Good evening, what can I get started for you?"
16424,customer,1,"Hi, I'd like to place an order."
16424,customer,2,Let me do the thai fried rice.
16424,agent,3,No problem.
16424,agent,4,Next item?
16424,customer,5,Let me do the green curry.
16424,agent,6,Anything else?
16424,customer,7,Can I get one pad thai?
16424,agent,8,Got it.
16424,agent,9,What else?
16424,customer,10,Let me do the panang curry.
16424,agent,11,Go ahead.
16424,customer,12,Let me do the drunken noodles.
16424,agent,13,Okay.
16424,agent,14,What else?
16424,customer,15,I think that's it.
16424,agent,16,Is this for pickup or delivery?
16424,customer,17,Delivery.
16424,agent,18,"All set, thank you."
16424,customer,19,Thanks.
16425,agent,0,"Thanks for calling, how can I help?"
16425,customer,1,"Hi, I'd like to place an order."
16425,customer,2,Can I get one fries?
16425,agent,3,Got it.
16425,agent,4,What else?
16425,customer,5,Let me do the grilled cheese.
16425,customer,6,That's everything.
16425,agent,7,Pickup or delivery?
16425,customer,8,Pickup.
16425,agent,9,Thanks for calling.
16425,customer,10,Thanks.
16426,agent,0,"Thanks for calling, how can I help?"
16426,customer,1,"Hey, can I order some food?"
16426,customer,2,Can I get one thai fried rice?
16426,agent,3,All right.
16426,agent,4,Next item?
16426,customer,5,Can I get one panang curry?
16426,agent,6,No problem.
16426,agent,7,Anything else?
16426,customer,8,Can I get one green curry?
16426,agent,9,Okay.
16426,agent,10,Go ahead.
16426,customer,11,Can I get one drunken noodles?
16426,agent,12,Sure.
16426,agent,13,Next item?
16426,customer,14,I'll take the pad thai.
16426,agent,15,Got it.
16426,customer,16,That's everything.
16426,agent,17,Pickup or delivery?
16426,customer,18,Pickup.
16426,agent,19,You're all set.
16426,customer,20,Thanks.
16427,agent,0,Thanks for calling in.
16427,customer,1,"Hey, can I order some food?"
16427,customer,2,Let me do the steak burrito.
16427,agent,3,Next item?
16427,customer,4,I'll take the chicken tacos.
16427,agent,5,What else?
16427,customer,6,Can I get one enchiladas?
16427,agent,7,All right.
16427,customer,8,That's everything.
16427,agent,9,Pickup or delivery?
16427,customer,10,Delivery.
16427,agent,11,Thanks for calling.
16427,customer,12,Thanks.
16428,agent,0,Thanks for calling in.
16428,customer,1,"Hi there, can I order for pickup?"
16428,customer,2,Let me do the naan.
16428,agent,3,Got it.
16428,agent,4,What else?
16428,customer,5,I'll take the butter chicken.
16428,agent,6,Got it.
16428,agent,7,Go ahead.
16428,customer,8,I'll take the palak paneer.
16428,agent,9,Sure.
16428,customer,10,Let me do the biryani.
16428,agent,11,Got it.
16428,customer,12,That's all.
16428,agent,13,Is this for pickup or delivery?
16428,customer,14,Pickup.
16428,agent,15,"All set, thank you."
16428,customer,16,Thanks.
16429,agent,0,"Hello, taking orders."
16429,customer,1,"Hi, I'd like to place an order."
16429,customer,2,Can I get one spaghetti and meatballs?
